CODMEC;ANO;DEP;NOME;SETEDU;DISTRITO07;SUBPREF;CORED;ZONA;EFABAND9ANOS1S;EFABAND9ANOS2S;EFABAND9ANOS3S;EFABAND9ANOS4S;EFABAND9ANOS5S;EFABAND9ANOS6S;EFABAND9ANOS7S;EFABAND9ANOS8S;EFABAND9ANOS9S;EFABAND1S;EFABAND2S;EFABAND3S;EFABAND4S;EFABAND5S;EFABAND6S;EFABAND7S;EFABAND8S;TOTALEF_ABAND;EFAPROV9ANOS1S;EFAPROV9ANOS2S;EFAPROV9ANOS3S;EFAPROV9ANOS4S;EFAPROV9ANOS5S;EFAPROV9ANOS6S;EFAPROV9ANOS7S;EFAPROV9ANOS8S;EFAPROV9ANOS9S;EFAPROV1S;EFAPROV2S;EFAPROV3S;EFAPROV4S;EFAPROV5S;EFAPROV6S;EFAPROV7S;EFAPROV8S;TOTALEF_APROV;EFREPROV9ANOS1S;EFREPROV9ANOS2S;EFREPROV9ANOS3S;EFREPROV9ANOS4S;EFREPROV9ANOS5S;EFREPROV9ANOS6S;EFREPROV9ANOS7S;EFREPROV9ANOS8S;EFREPROV9ANOS9S;EFREPROV1S;EFREPROV2S;EFREPROV3S;EFREPROV4S;EFREPROV5S;EFREPROV6S;EFREPROV7S;EFREPROV8S;TOTALEF_REPROV;CONCLUINTES_EF;EMABAND1S;EMABAND2S;EMABAND3S;EMABAND4S;TOTAL_EM_ABAND;EMREPROV1S;EMREPROV2S;EMREPROV3S;EMREPROV4S;TOTAL_EM_REPROV;EMAPROV1S;EMAPROV2S;EMAPROV3S;EMAPROV4S;TOTAL_EM_APROV;CONCLUINTES_EM;CONCLUINTES_EJA;EPAPROV;EPREPROV;EPABAND;EJAIABAND;EJAIAPROV;EJAIREPROV;EJAITOTAL;EJAIIABAND;EJAIIAPROV;EJAIIREPROV;EJAIITOTAL;EJATOTAL
35081000;2016;MUNICIPAL;JOAQUIM MANUEL DE MACEDO;4603;JARDIM SAO LUIS;M'BOI MIRIM;CAMPO LIMPO;SUL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35095597;2016;MUNICIPAL;JONISE MAXIMO DA FONSECA, PROFA.;3903;JACANA;JACANA/TREMEMBE;JACANA/TREMEMBE;NORTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35419394;2016;MUNICIPAL;JOEL FERNANDES DE SOUZA;2502;CIDADE TIRADENTES;CIDADE TIRADENTES;GUAIANASES;LESTE;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;60;140;64;122;91;0;0;0;0;0;0;0;0;0;0;0;0;477;0;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35237590;2016;MUNICIPAL;JOCELYNE GUIMARAES FERNANDES DE MELLO;3104;GUAIANASES;GUAIANASES;GUAIANASES;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35238223;2016;MUNICIPAL;JOAQUIM THOME FILHO, VER.;5101;MANDAQUI;SANTANA/TUCURUVI;JACANA/TREMEMBE;NORTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35070208;2016;MUNICIPAL;JOAQUIM OSORIO DUQUE ESTRADA;3306;IGUATEMI;SAO MATEUS;SAO MATEUS;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;61;89;89;87;100;69;31;84;0;0;0;0;0;0;0;0;702;1;3;3;1;0;0;0;2;1;0;0;0;0;0;0;0;0;11;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35084360;2016;MUNICIPAL;JOAO NEGRAO, CEL.;9401;VILA SONIA;BUTANTA;BUTANTA;OESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35239379;2016;MUNICIPAL;JOSE ADRIANO MARREY JR., VER.;3003;GRAJAU;CAPELA DO SOCORRO;CAPELA DO SOCORRO;SUL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35237978;2016;MUNICIPAL;JARDIM VISTA ALEGRE;1104;BRASILANDIA;FREGUESIA/BRASILANDIA;FREGUESIA/BRASILANDIA;NORTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35053090;2016;MUNICIPAL;JOANINHA GRASSI FAGUNDES, PROFA.;2906;FREGUESIA DO O;FREGUESIA/BRASILANDIA;FREGUESIA/BRASILANDIA;NORTE;2;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;7;68;83;61;69;64;97;72;0;84;0;0;0;0;0;0;0;0;598;0;0;4;0;0;6;2;0;0;0;0;0;0;0;0;0;0;12;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35270635;2016;MUNICIPAL;JOANA MITSUE ISHII, PROFA;4307;JARDIM ANGELA;M'BOI MIRIM;CAMPO LIMPO;SUL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35055220;2016;MUNICIPAL;JOANA ANGELICA DE JESUS, MADRE;3103;GUAIANASES;GUAIANASES;GUAIANASES;LESTE;0;0;0;0;1;0;1;0;6;0;0;0;0;0;0;0;0;8;117;90;120;150;146;128;128;0;134;0;0;0;0;0;0;0;0;1013;2;0;6;1;0;0;1;0;6;0;0;0;0;0;0;0;0;16;134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35084335;2016;MUNICIPAL;JESUINA NUNES BARBOSA;7302;SAO MATEUS;SAO MATEUS;SAO MATEUS;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35055141;2016;MUNICIPAL;JENNY GOMES, DA.;505;ARTUR ALVIM;PENHA;PENHA;LESTE;0;0;0;1;1;2;3;0;4;0;0;0;0;0;0;0;0;11;81;84;89;79;64;87;117;0;115;0;0;0;0;0;0;0;0;716;0;0;8;2;0;2;4;0;7;0;0;0;0;0;0;0;0;23;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;20;35;9;64;64
35282297;2016;MUNICIPAL;JOAO PAULO II, PAPA;4205;JARAGUA;PIRITUBA;PIRITUBA;OESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35054773;2016;MUNICIPAL;JEAN MERMOZ;7703;SAUDE;VILA MARIANA;IPIRANGA;SUL;0;0;2;1;0;1;1;0;6;0;0;0;0;0;0;0;0;11;29;30;50;40;31;29;55;0;55;0;0;0;0;0;0;0;0;319;0;0;7;0;0;3;8;0;0;0;0;0;0;0;0;0;0;18;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;0;0;0;0;0;0;0;22;87;12;121;121
35237528;2016;MUNICIPAL;JOAO BENTO DE CARVALHO;2405;CIDADE LIDER;ITAQUERA;ITAQUERA;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35237206;2016;MUNICIPAL;JARDIM VILA PEDROSO;7407;SAO MIGUEL;SAO MIGUEL;SAO MIGUEL;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35271100;2016;MUNICIPAL;JARDIM VILA NOVA;3706;ITAQUERA;ITAQUERA;ITAQUERA;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35236998;2016;MUNICIPAL;JARDIM VILA CARRAO;7508;SAO RAFAEL;SAO MATEUS;SAO MATEUS;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35237875;2016;MUNICIPAL;JARDIM VERONIA;2802;ERMELINO MATARAZZO;ERMELINO MATARAZZO;PENHA;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35236986;2016;MUNICIPAL;JARDIM VERA CRUZ;7506;SAO RAFAEL;SAO MATEUS;SAO MATEUS;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35239264;2016;MUNICIPAL;JARDIM UNIVERSITARIO;2308;CIDADE DUTRA;CAPELA DO SOCORRO;CAPELA DO SOCORRO;SUL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35051925;2016;MUNICIPAL;JEAN PIAGET;4802;LAPA;LAPA;PIRITUBA;OESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35054264;2016;MUNICIPAL;JOAO DE DEUS CARDOSO DE MELLO;2307;CIDADE DUTRA;CAPELA DO SOCORRO;CAPELA DO SOCORRO;SUL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;70;72;77;70;82;71;30;81;0;0;0;0;0;0;0;0;638;0;1;28;3;0;4;1;8;17;0;0;0;0;0;0;0;0;62;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137;0;0;0;0;28;17;45;1;137;21;159;204
35054574;2016;MUNICIPAL;JOAO NAOKI SUMITA, DR.;401;ARICANDUVA;ARICANDUVA/FORMOSA/CARRAO;ITAQUERA;LESTE;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;60;64;59;96;99;91;89;0;118;0;0;0;0;0;0;0;0;676;0;0;6;2;0;4;10;0;0;0;0;0;0;0;0;0;0;22;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35207706;2016;MUNICIPAL;JOAO MENDONCA FALCAO;1004;BRAS;MOOCA;PENHA;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35053983;2016;MUNICIPAL;JOAO GUALBERTO DO AMARAL CARVALHO;1603;CAMPO GRANDE;SANTO AMARO;SANTO AMARO;SUL;1;1;0;0;1;1;1;3;3;0;0;0;0;0;0;0;0;11;75;88;79;82;59;83;68;43;92;0;0;0;0;0;0;0;0;669;1;0;8;0;0;9;4;5;8;0;0;0;0;0;0;0;0;35;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35200050;2016;MUNICIPAL;JOAO FRANZOLIN NETO, PROF.;2802;ERMELINO MATARAZZO;ERMELINO MATARAZZO;PENHA;LESTE;0;0;0;0;2;1;1;0;2;0;0;0;0;0;0;0;0;6;60;62;67;69;68;86;58;0;60;0;0;0;0;0;0;0;0;530;0;0;3;0;0;7;6;0;1;0;0;0;0;0;0;0;0;17;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35239471;2016;MUNICIPAL;JOAO FRANCISCO DE HARO, VER.;7602;SAPOPEMBA;SAPOPEMBA;SAO MATEUS;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35054756;2016;MUNICIPAL;JOAO DOMINGUES SAMPAIO;8906;VILA MARIA;VILA MARIA/VILA GUILHERME;JACANA/TREMEMBE;NORTE;1;1;2;0;1;3;0;0;4;0;0;0;0;0;0;0;0;12;91;84;79;96;95;111;93;0;86;0;0;0;0;0;0;0;0;735;0;0;10;0;0;5;6;0;4;0;0;0;0;0;0;0;0;25;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35053594;2016;MUNICIPAL;JOAO AMOS COMENIUS;1104;BRASILANDIA;FREGUESIA/BRASILANDIA;FREGUESIA/BRASILANDIA;NORTE;4;1;3;0;5;3;1;0;2;0;0;0;0;0;0;0;0;19;138;121;143;129;116;121;100;0;102;0;0;0;0;0;0;0;0;970;1;1;9;2;0;13;5;0;0;0;0;0;0;0;0;0;0;31;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35055190;2016;MUNICIPAL;JOAO DE LIMA PAIVA, PROF.;9608;LAJEADO;GUAIANASES;GUAIANASES;LESTE;0;1;1;0;1;1;1;0;3;0;0;0;0;0;0;0;0;8;58;86;116;66;103;99;120;0;126;0;0;0;0;0;0;0;0;774;0;1;2;0;1;3;4;0;0;0;0;0;0;0;0;0;0;11;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35055273;2016;MUNICIPAL;JOAO AUGUSTO BREVES, DR.;7408;SAO MIGUEL;SAO MIGUEL;SAO MIGUEL;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143;121;130;152;100;128;91;0;105;0;0;0;0;0;0;0;0;970;1;0;5;1;2;3;9;0;4;0;0;0;0;0;0;0;0;25;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0;0;0;0;0;1;49;58;108;108
35052322;2016;MUNICIPAL;JOAO DE DEUS BUENO DOS REIS, DR.;1604;CAMPO GRANDE;SANTO AMARO;SANTO AMARO;SUL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35242196;2016;MUNICIPAL;JOAO DA SILVA;3008;GRAJAU;CAPELA DO SOCORRO;CAPELA DO SOCORRO;SUL;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;119;95;102;126;119;94;80;13;45;0;0;0;0;0;0;0;0;793;4;3;17;4;3;24;2;5;4;0;0;0;0;0;0;0;0;66;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35237358;2016;MUNICIPAL;JOAO CARLOS FAIRBANKS, VER.;4406;JARDIM HELENA;SAO MIGUEL;SAO MIGUEL;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35053429;2016;MUNICIPAL;JOAO CARLOS DA SILVA BORGES, PROF.;3202;MOEMA;VILA MARIANA;IPIRANGA;SUL;0;1;0;0;2;1;1;0;1;0;0;0;0;0;0;0;0;6;61;57;59;56;40;52;43;0;43;0;0;0;0;0;0;0;0;411;0;0;1;0;0;4;4;0;3;0;0;0;0;0;0;0;0;12;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35224248;2016;MUNICIPAL;JOAO CANDIDO;3012;GRAJAU;CAPELA DO SOCORRO;CAPELA DO SOCORRO;SUL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35233959;2016;MUNICIPAL;JOSE BLOTA JUNIOR, DEP.;4307;JARDIM ANGELA;M'BOI MIRIM;CAMPO LIMPO;SUL;0;0;1;0;0;0;4;3;5;0;0;0;0;0;0;0;0;13;142;141;151;132;153;108;137;41;118;0;0;0;0;0;0;0;0;1123;0;0;9;1;1;14;24;12;7;0;0;0;0;0;0;0;0;68;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35098536;2016;MUNICIPAL;JOAO DE SOUZA FERRAZ, PROF.;1604;CAMPO GRANDE;SANTO AMARO;SANTO AMARO;SUL;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2;30;32;29;27;62;30;61;18;48;0;0;0;0;0;0;0;0;337;0;0;1;0;0;1;4;0;1;0;0;0;0;0;0;0;0;7;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35287076;2016;MUNICIPAL;ODILEA BOTTA DE MATTOS, PROFA;2308;CIDADE DUTRA;CAPELA DO SOCORRO;CAPELA DO SOCORRO;SUL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35054707;2016;MUNICIPAL;OLAVO PEZZOTTI, PROF.;6201;PINHEIROS;PINHEIROS;BUTANTA;OESTE;1;1;3;1;1;1;5;3;3;0;0;0;0;0;0;0;0;19;35;51;54;44;53;51;59;21;60;0;0;0;0;0;0;0;0;428;0;0;1;0;2;14;14;14;3;0;0;0;0;0;0;0;0;48;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35054197;2016;MUNICIPAL;OLAVO FONTOURA;6802;SACOMA;IPIRANGA;IPIRANGA;SUL;0;0;0;0;2;4;8;4;3;0;0;0;0;0;0;0;0;21;105;86;101;93;125;133;87;26;66;0;0;0;0;0;0;0;0;822;1;1;19;0;0;10;4;8;9;0;0;0;0;0;0;0;0;52;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;1;14;40;55;4;85;89;178;233
35052048;2016;MUNICIPAL;OLAVO BILAC;2905;FREGUESIA DO O;FREGUESIA/BRASILANDIA;FREGUESIA/BRASILANDIA;NORTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35084268;2016;MUNICIPAL;OLANDYA PERES RIBEIRO, PROFA.;402;ARICANDUVA;ARICANDUVA/FORMOSA/CARRAO;ITAQUERA;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35092757;2016;MUNICIPAL;ODUVALDO VIANA FILHO;3104;GUAIANASES;GUAIANASES;GUAIANASES;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35054549;2016;MUNICIPAL;NOE AZEVEDO, PROF;8107;TREMEMBE;JACANA/TREMEMBE;JACANA/TREMEMBE;NORTE;0;0;0;1;1;0;0;0;5;0;0;0;0;0;0;0;0;7;71;85;71;79;91;93;96;0;85;0;0;0;0;0;0;0;0;671;0;0;1;2;1;2;0;0;5;0;0;0;0;0;0;0;0;11;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35237197;2016;MUNICIPAL;ODILIA ALVES ALMEIDA SANTOS;3610;ITAIM PAULISTA;ITAIM PAULISTA;SAO MIGUEL;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35068724;2016;MUNICIPAL;OLGA BENARIO PRESTES;2501;CIDADE TIRADENTES;CIDADE TIRADENTES;GUAIANASES;LESTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35054495;2016;MUNICIPAL;OCTAVIO PEREIRA LOPES;3904;JACANA;JACANA/TREMEMBE;JACANA/TREMEMBE;NORTE;1;0;1;0;1;0;0;0;5;0;0;0;0;0;0;0;0;8;93;121;114;96;125;145;125;0;124;0;0;0;0;0;0;0;0;943;0;0;12;1;1;9;4;0;11;0;0;0;0;0;0;0;0;38;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93;0;0;0;21;18;56;95;84;93;78;255;350
35055153;2016;MUNICIPAL;OCTAVIO MANGABEIRA;2803;ERMELINO MATARAZZO;ERMELINO MATARAZZO;PENHA;LESTE;0;1;1;0;0;5;2;0;16;0;0;0;0;0;0;0;0;25;74;76;81;91;66;92;104;0;92;0;0;0;0;0;0;0;0;676;1;1;6;4;1;15;7;0;0;0;0;0;0;0;0;0;0;35;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;47;36;3;86;86
35238880;2016;MUNICIPAL;O PEQUENO SEAREIRO;3802;JABAQUARA;JABAQUARA;SANTO AMARO;SUL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35280719;2016;MUNICIPAL;NOSSA SENHORA DO O ;2905;FREGUESIA DO O;FREGUESIA/BRASILANDIA;FREGUESIA/BRASILANDIA;NORTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
